Unnamed: 0,px,py,longitude,latitude,a_depth,b_slope,c_slope_aspect,eastward_georef_1.0.0,northward_georef_1.0.0,temperature,oxygen,nitrate,phosphate,salinity
29,0,29,-159.99583333335,76.12614332936809,-2070.0,0.13885843753814694,226.11949157714844,0.0,0.0,-0.3001696228151681,6.663095783420111,14.907067936346145,1.0400597827732778,34.93253832668087
30,0,30,-159.99583333335,75.9927057430239,-1984.0,3.409261465072632,105.11369323730469,0.0,0.0,-0.2977447260327553,6.655787965259568,14.887294054839654,1.0497172893954632,34.93369146387874
31,0,31,-159.99583333335,75.85926815667969,-1734.0,1.9241344928741453,127.2523422241211,0.0,0.0,-0.2979840904265644,6.6498372656453295,14.710763640191715,1.0469163682300566,34.93113915915142
32,0,32,-159.99583333335,75.72583057033549,-1519.0,3.748975992202759,332.7854919433594,0.0,0.0,-0.2704706223259045,6.6636837772323005,14.596573697698581,1.040243993126731,34.92346706749093
33,0,33,-159.99583333335,75.5923929839913,-1471.0,0.6775143146514893,270.0,0.0,-0.006000000052154064,-0.24296709122399296,6.7261995284225975,14.179543666603506,1.015401808782645,34.91916139460435
34,0,34,-159.99583333335,75.45895539764709,-1501.0,5.7826433181762695,138.12875366210938,0.0,-0.006000000052154064,-0.2705005935079652,6.658105286409862,14.592201575167318,1.0438929886688972,34.921695193422195
35,0,35,-159.99583333335,75.32551781130289,-1527.0,5.047369003295898,227.29795837402344,0.01100000087171793,-0.012000000104308128,-0.28453414429987245,6.659606884319715,14.584824217608213,1.042531808391598,34.92396027447647
36,0,36,-159.99583333335,75.19208022495869,-1947.0,0.4583871960639954,211.3794860839844,0.0,0.0,-0.2999626845466085,6.616628682188242,14.851379306753659,1.0615999097942432,34.92912962250415
37,0,37,-159.99583333335,75.05864263861447,-1976.0,0.181677907705307,9.760173797607422,0.0,0.0,-0.3005142832934115,6.640535826579276,14.84018043154591,1.058808022738269,34.92927097991962
38,0,38,-159.99583333335,74.92520505227027,-1840.0,4.823853492736816,49.56830215454102,0.020000001415610317,0.0,-0.3179060488090112,6.619630100118692,14.826171000038284,1.0579553999004527,34.92939156702611
39,0,39,-159.99583333335,74.79176746592607,-1689.0,1.626089572906494,7.343470096588135,0.0,0.0,-0.31865417314612443,6.647366534324293,14.712099170635517,1.0485190047626212,34.93068308613244
40,0,40,-159.99583333335,74.65832987958187,-1460.0,2.8510446548461914,357.2158203125,0.0,0.0,-0.2669210642494893,6.658070498133893,14.097357138633713,1.0047112018413802,34.919377985019324
41,0,41,-159.99583333335,74.52489229323766,-586.0,0.8781598806381226,53.7684440612793,-0.006000000052154064,-0.005000000353902578,0.4396709523745564,6.828513725845177,13.17582029581352,0.9025344812711004,34.863490587328
